纳雍县    520525    0857
威宁彝族回族苗族自治县    520526    0857
赫章县    520527    0857
黔西市    520581    0857
铜仁市    520600    0856
碧江区    520602    0856
万山区    520603    0856
江口县    520621    0856
玉屏侗族自治县    520622    0856
石阡县    520623    0856
思南县    520624    0856
印江土家族苗族自治县    520625    0856
德江县    520626    0856
沿河土家族自治县    520627    0856
松桃苗族自治县    520628    0856
黔西南布依族苗族自治州    522300    0859
兴义市    522301    0859
兴仁市    522302    0859
普安县    522323    0859
晴隆县    522324    0859
贞丰县    522325    0859
望谟县    522326    0859
册亨县    522327    0859
安龙县    522328    0859
黔东南苗族侗族自治州    522600    0855
凯里市    522601    0855
黄平县    522622    0855
施秉县    522623    0855
三穗县    522624    0855
镇远县    522625    0855
岑巩县    522626    0855
天柱县    522627    0855
锦屏县    522628    0855
剑河县    522629    0855
台江县    522630    0855
黎平县    522631    0855
榕江县    522632    0855
从江县    522633    0855
雷山县    522634    0855
麻江县    522635    0855
丹寨县    522636    0855
黔南布依族苗族自治州    522700    0854
都匀市    522701    0854
福泉市    522702    0854
荔波县    522722    0854
贵定县    522723    0854
瓮安县    522725    0854
独山县    522726    0854
平塘县    522727    0854
罗甸县    522728    0854
长顺县    522729    0854
龙里县    522730    0854
惠水县    522731    0854
三都水族自治县    522732    0854
云南省    530000
昆明市    530100    0871
五华区    530102    0871
盘龙区    530103    0871
官渡区    530111    0871
西山区    530112    0871
东川区    530113    0871
呈贡区    530114    0871
晋宁区    530115    0871
富民县    530124    0871
宜良县    530125    0871
石林彝族自治县    530126    0871
嵩明县    530127    0871
禄劝彝族苗族自治县    530128    0871
寻甸回族彝族自治县    530129    0871
安宁市    530181    0871
曲靖市    530300    0874
麒麟区    530302    0874
沾益区    530303    0874
马龙区    530304    0874
陆良县    530322    0874
师宗县    530323    0874
罗平县    530324    0874
富源县    530325    0874
会泽县    530326    0874
宣威市    530381    0874
玉溪市    530400    0877
红塔区    530402    0877
江川区    530403    0877
通海县    530423    0877
华宁县    530424    0877
易门县    530425    0877
峨山彝族自治县    530426    0877
新平彝族傣族自治县    530427    0877
元江哈尼族彝族傣族自治县    530428    0877
澄江市    530481    0877
保山市    530500    0875
隆阳区    530502    0875
施甸县    530521    0875
龙陵县    530523    0875
昌宁县    530524    0875
腾冲市    530581    0875
昭通市    530600    0870
昭阳区    530602    0870
鲁甸县    530621    0870
巧家县    530622    0870
盐津县    530623    0870
大关县    530624    0870
永善县    530625    0870
绥江县    530626    0870
镇雄县    530627    0870
彝良县    530628    0870
威信县    530629    0870
水富市    530681    0870
丽江市    530700    0888
古城区    530702    0888
玉龙纳西族自治县    530721    0888
永胜县    530722    0888
华坪县    530723    0888
宁蒗彝族自治县    530724    0888
普洱市    530800    0879
思茅区    530802    0879
宁洱哈尼族彝族自治县    530821    0879
墨江哈尼族自治县    530822    0879
景东彝族自治县    530823    0879
景谷傣族彝族自治县    530824    0879
镇沅彝族哈尼族拉祜族自治县    530825    0879
江城哈尼族彝族自治县    530826    0879
孟连傣族拉祜族佤族自治县    530827    0879
澜沧拉祜族自治县    530828    0879
西盟佤族自治县    530829    0879
临沧市    530900    0883
临翔区    530902    0883
凤庆县    530921    0883
云县    530922    0883
永德县    530923    0883
镇康县    530924    0883
双江拉祜族佤族布朗族傣族自治县    530925    0883
耿马傣族佤族自治县    530926    0883
沧源佤族自治县    530927    0883
楚雄彝族自治州    532300    0878
楚雄市    532301    0878
禄丰市    532302    0878
双柏县    532322    0878
牟定县    532323    0878
南华县    532324    0878
姚安县    532325    0878
大姚县    532326    0878
永仁县    532327    0878
元谋县    532328    0878
武定县    532329    0878
红河哈尼族彝族自治州    532500    0873
个旧市    532501    0873
开远市    532502    0873
蒙自市    532503    0873
弥勒市    532504    0873
屏边苗族自治县    532523    0873
建水县    532524    0873
石屏县    532525    0873
泸西县    532527    0873
元阳县    532528    0873
红河县    532529    0873
金平苗族瑶族傣族自治县    532530    0873
绿春县    532531    0873
河口瑶族自治县    532532    0873
文山壮族苗族自治州    532600    0876
文山市    532601    0876
砚山县    532622    0876
西畴县    532623    0876
麻栗坡县    532624    0876
马关县    532625    0876
丘北县    532626    0876
广南县    532627    0876
富宁县    532628    0876
西双版纳傣族自治州    532800    0691
景洪市    532801    0691
勐海县    532822    0691
勐腊县    532823    0691
大理白族自治州    532900    0872
大理市    532901    0872
漾濞彝族自治县    532922    0872
祥云县    532923    0872
宾川县    532924    0872
弥渡县    532925    0872
南涧彝族自治县    532926    0872
巍山彝族回族自治县    532927    0872
永平县    532928    0872
云龙县    532929    0872
洱源县    532930    0872
剑川县    532931    0872
鹤庆县    532932    0872
德宏傣族景颇族自治州    533100    0692
瑞丽市    533102    0692
芒市    533103    0692
梁河县    533122    0692
盈江县    533123    0692
陇川县    533124    0692
怒江傈僳族自治州    533300    0886
泸水市    533301    0886
福贡县    533323    0886
贡山独龙族怒族自治县    533324    0886
兰坪白族普米族自治县    533325    0886
迪庆藏族自治州    533400    0887
香格里拉市    533401    0887
德钦县    533422    0887
维西傈僳族自治县    533423    0887
西藏自治区    540000
拉萨市    540100    0891
城关区    540102    0891
堆龙德庆区    540103    0891
达孜区    540104    0891
林周县    540121    0891
当雄县    540122    0891
尼木县    540123    0891
曲水县    540124    0891
墨竹工卡县    540127    0891
日喀则市    540200    0892
桑珠孜区    540202    0892
南木林县    540221    0892
江孜县    540222    0892
定日县    540223    0892
萨迦县    540224    0892
拉孜县    540225    0892
昂仁县    540226    0892
谢通门县    540227    0892
白朗县    540228    0892
仁布县    540229    0892
康马县    540230    0892
定结县    540231    0892
仲巴县    540232    0892
亚东县    540233    0892
吉隆县    540234    0892
聂拉木县    540235    0892
萨嘎县    540236    0892
岗巴县    540237    0892
昌都市    540300    0895
卡若区    540302    0895
江达县    540321    0895
贡觉县    540322    0895
类乌齐县    540323    0895
丁青县    540324    0895
察雅县    540325    0895
八宿县    540326    0895
左贡县    540327    0895
芒康县    540328    0895
洛隆县    540329    0895
边坝县    540330    0895
林芝市    540400    0894
巴宜区    540402    0894
工布江达县    540421    0894
米林县    540422    0894
米林市    540422    0894
墨脱县    540423    0894
波密县    540424    0894
察隅县    540425    0894
朗县    540426    0894
山南市    540500    0893
乃东区    540502    0893
扎囊县    540521    0893
贡嘎县    540522    0893
桑日县    540523    0893
琼结县    540524    0893
曲松县    540525    0893
措美县    540526    0893
洛扎县    540527    0893
加查县    540528    0893
隆子县    540529    0893
错那县    540530    0893
错那市    540530    0893
浪卡子县    540531    0893
那曲市    540600    0896
色尼区    540602    0896
嘉黎县    540621    0896
比如县    540622    0896
聂荣县    540623    0896
安多县    540624    0896
申扎县    540625    0896
索县    540626    0896
班戈县    540627    0896
巴青县    540628    0896
尼玛县    540629    0896
双湖县    540630    0896
阿里地区    542500    0897
普兰县    542521    0897
札达县    542522    0897
噶尔县    542523    0897
日土县    542524    0897
革吉县    542525    0897
改则县    542526    0897
措勤县    542527    0897
陕西省    610000
西安市    610100    029
新城区    610102    029
碑林区    610103    029
莲湖区    610104    029
灞桥区    610111    029
未央区    610112    029
雁塔区    610113    029
阎良区    610114    029
临潼区    610115    029
长安区    610116    029
高陵区    610117    029
鄠邑区    610118    029
蓝田县    610122    029
周至县    610124    029
铜川市    610200    0919
王益区    610202    0919
印台区    610203    0919
耀州区    610204    0919
宜君县    610222    0919
宝鸡市    610300    0917
渭滨区    610302    0917
金台区    610303    0917
陈仓区    610304    0917
凤翔区    610305    0917
岐山县    610323    0917
扶风县    610324    0917
眉县    610326    0917
陇县    610327    0917
千阳县    610328    0917
麟游县    610329    0917
凤县    610330    0917
太白县    610331    0917
咸阳市    610400    0910
秦都区    610402    0910
杨陵区    610403    0910
渭城区    610404    0910
三原县    610422    0910
泾阳县    610423    0910
乾县    610424    0910
礼泉县    610425    0910
永寿县    610426    0910
长武县    610428    0910
旬邑县    610429    0910
淳化县    610430    0910
武功县    610431    0910
兴平市    610481    0910
彬州市    610482    0910
渭南市    610500    0913
临渭区    610502    0913
华州区    610503    0913
潼关县    610522    0913
大荔县    610523    0913
合阳县    610524    0913
澄城县    610525    0913
蒲城县    610526    0913
白水县    610527    0913
富平县    610528    0913
韩城市    610581    0913
华阴市    610582    0913
延安市    610600    0911
宝塔区    610602    0911
安塞区    610603    0911
延长县    610621    0911
延川县    610622    0911
志丹县    610625    0911
吴起县    610626    0911
甘泉县    610627    0911
富县    610628    0911
洛川县    610629    0911
宜川县    610630    0911
黄龙县    610631    0911
黄陵县    610632    0911
子长市    610681    0911
汉中市    610700    0916
汉台区    610702    0916
南郑区    610703    0916
城固县    610722    0916
洋县    610723    0916
西乡县    610724    0916
勉县    610725    0916
宁强县    610726    0916
略阳县    610727    0916
镇巴县    610728    0916
留坝县    610729    0916
佛坪县    610730    0916
榆林市    610800    0912
榆阳区    610802    0912
横山区    610803    0912
府谷县    610822    0912
靖边县    610824    0912
定边县    610825    0912
绥德县    610826    0912
米脂县    610827    0912
佳县    610828    0912
吴堡县    610829    0912
清涧县    610830    0912
子洲县    610831    0912
神木市    610881    0912
安康市    610900    0915
汉滨区    610902    0915
汉阴县    610921    0915
石泉县    610922    0915
宁陕县    610923    0915
紫阳县    610924    0915
岚皋县    610925    0915
平利县    610926    0915
镇坪县    610927    0915
白河县    610929    0915
旬阳市    610981    0915
商洛市    611000    0914
商州区    611002    0914
洛南县    611021    0914
丹凤县    611022    0914
商南县    611023    0914
山阳县    611024    0914
镇安县    611025    0914
柞水县    611026    0914
甘肃省    620000
兰州市    620100    0931
城关区    620102    0931
七里河区    620103    0931
西固区    620104    0931
安宁区    620105    0931
红古区    620111    0931
永登县    620121    0931
皋兰县    620122    0931
榆中县    620123    0931
嘉峪关市    620200    1937
金昌市    620300    0935
金川区    620302    0935
永昌县    620321    0935
白银市    620400    0943
白银区    620402    0943
平川区    620403    0943
靖远县    620421    0943
会宁县    620422    0943
景泰县    620423    0943
天水市    620500    0938
秦州区    620502    0938
麦积区    620503    0938
清水县    620521    0938
秦安县    620522    0938
甘谷县    620523    0938
武山县    620524    0938
张家川回族自治县    620525    0938
武威市    620600    1935
凉州区    620602    1935
民勤县    620621    1935
古浪县    620622    1935
天祝藏族自治县    620623    1935
张掖市    620700    0936
甘州区    620702    0936
肃南裕固族自治县    620721    0936
民乐县    620722    0936
临泽县    620723    0936
高台县    620724    0936
山丹县    620725    0936
平凉市    620800    0933
崆峒区    620802    0933
泾川县    620821    0933
灵台县    620822    0933
崇信县    620823    0933
庄浪县    620825    0933
静宁县    620826    0933
华亭市    620881    0933
酒泉市    620900    0937
肃州区    620902    0937
金塔县    620921    0937
瓜州县    620922    0937
肃北蒙古族自治县    620923    0937
阿克塞哈萨克族自治县    620924    0937
玉门市    620981    0937
敦煌市    620982    0937
庆阳市    621000    0934
西峰区    621002    0934
庆城县    621021    0934
环县    621022    0934
华池县    621023    0934
合水县    621024    0934
正宁县    621025    0934
宁县    621026    0934
镇原县    621027    0934
定西市    621100    0932
安定区    621102    0932
通渭县    621121    0932
陇西县    621122    0932
渭源县    621123    0932
临洮县    621124    0932
漳县    621125    0932
岷县    621126    0932
陇南市    621200    2935
武都区    621202    2935
成县    621221    2935
文县    621222    2935
宕昌县    621223    2935
康县    621224    2935
西和县    621225    2935
礼县    621226    2935
徽县    621227    2935
两当县    621228    2935
临夏回族自治州    622900    0930
临夏市    622901    0930
临夏县    622921    0930
康乐县    622922    0930
永靖县    622923    0930
广河县    622924    0930
和政县    622925    0930
东乡族自治县    622926    0930
积石山保安族东乡族撒拉族自治县    622927    0930
甘南藏族自治州    623000    0941
合作市    623001    0941
临潭县    623021    0941
卓尼县    623022    0941
舟曲县    623023    0941
迭部县    623024    0941
玛曲县    623025    0941
碌曲县    623026    0941
夏河县    623027    0941
青海省    630000
西宁市    630100    0971
城东区    630102    0971
城中区    630103    0971
城西区    630104    0971
城北区    630105    0971
湟中区    630106    0971
大通回族土族自治县    630121    0971
湟源县    630123    0971
海东市    630200    0972
乐都区    630202    0972
平安区    630203    0972
民和回族土族自治县    630222    0972
互助土族自治县    630223    0972
化隆回族自治县    630224    0972
循化撒拉族自治县    630225    0972
海北藏族自治州    632200    0970
门源回族自治县    632221    0970
祁连县    632222    0970
海晏县    632223    0970
刚察县    632224    0970
黄南藏族自治州    632300    0973
同仁市    632301    0973
尖扎县    632322    0973
泽库县    632323    0973
河南蒙古族自治县    632324    0973
海南藏族自治州    632500    0974
共和县    632521    0974
同德县    632522    0974
贵德县    632523    0974
兴海县    632524    0974
贵南县    632525    0974
果洛藏族自治州    632600    0975
玛沁县    632621    0975
班玛县    632622    0975
甘德县    632623    0975
达日县    632624    0975
久治县    632625    0975
玛多县    632626    0975
玉树藏族自治州    632700    0976
玉树市    632701    0976
杂多县    632722    0976
称多县    632723    0976
治多县    632724    0976
囊谦县    632725    0976
曲麻莱县    632726    0976
海西蒙古族藏族自治州    632800    0977
格尔木市    632801    0977
德令哈市    632802    0977
茫崖市    632803    0977
乌兰县    632821    0977
都兰县    632822    0977
天峻县    632823    0977
海西蒙古族藏族自治州直辖    632825    0977
宁夏回族自治区    640000
银川市    640100    0951
兴庆区    640104    0951
西夏区    640105    0951
金凤区    640106    0951
永宁县    640121    0951
贺兰县    640122    0951
灵武市    640181    0951
石嘴山市    640200    0952
大武口区    640202    0952
惠农区    640205    0952
平罗县    640221    0952
吴忠市    640300    0953
利通区    640302    0953
红寺堡区    640303    0953
盐池县    640323    0953
同心县    640324    0953
青铜峡市    640381    0953
固原市    640400    0954
原州区    640402    0954
西吉县    640422    0954
隆德县    640423    0954
泾源县    640424    0954
彭阳县    640425    0954
中卫市    640500    1953
沙坡头区    640502    1953
中宁县    640521    1953
海原县    640522    1953
新疆维吾尔自治区    650000
乌鲁木齐市    650100    0991
天山区    650102    0991
沙依巴克区    650103    0991
新市区    650104    0991
水磨沟区    650105    0991
头屯河区    650106    0991
达坂城区    650107    0991
米东区    650109    0991
乌鲁木齐县    650121    0991
克拉玛依市    650200    0990
独山子区    650202    0990
克拉玛依区    650203    0990
白碱滩区    650204    0990
乌尔禾区    650205    0990
吐鲁番市    650400    0995
高昌区    650402    0995
鄯善县    650421    0995
托克逊县    650422    0995
哈密市    650500    0902
伊州区    650502    0902
巴里坤哈萨克自治县    650521    0902
伊吾县    650522    0902
昌吉回族自治州    652300    0994
昌吉市    652301    0994
阜康市    652302    0994
呼图壁县    652323    0994
玛纳斯县    652324    0994
奇台县    652325    0994
吉木萨尔县    652327    0994
木垒哈萨克自治县    652328    0994
博尔塔拉蒙古自治州    652700    0909
博乐市    652701    0909
阿拉山口市    652702    0909
精河县    652722    0909
温泉县    652723    0909
巴音郭楞蒙古自治州    652800    0996
库尔勒市    652801    0996
轮台县    652822    0996
尉犁县    652823    0996
若羌县    652824    0996
且末县    652825    0996
焉耆回族自治县    652826    0996
和静县    652827    0996
和硕县    652828    0996
博湖县    652829    0996
阿克苏地区    652900    0997
阿克苏市    652901    0997
库车市    652902    0997
温宿县    652922    0997
沙雅县    652924    0997
新和县    652925    0997
拜城县    652926    0997
乌什县    652927    0997
阿瓦提县    652928    0997
柯坪县    652929    0997
克孜勒苏柯尔克孜自治州    653000    0908
阿图什市    653001    0908
阿克陶县    653022    0908
阿合奇县    653023    0908
乌恰县    653024    0908
喀什地区    653100    0998
喀什市    653101    0998
疏附县    653121    0998
疏勒县    653122    0998
英吉沙县    653123    0998
泽普县    653124    0998
莎车县    653125    0998
叶城县    653126    0998
麦盖提县    653127    0998
岳普湖县    653128    0998
伽师县    653129    0998
巴楚县    653130    0998
塔什库尔干塔吉克自治县    653131    0998
和田地区    653200    0903
和田市    653201    0903
和田县    653221    0903
墨玉县    653222    0903
皮山县    653223    0903
洛浦县    653224    0903
策勒县    653225    0903
于田县    653226    0903
民丰县    653227    0903
伊犁哈萨克自治州    654000    0999
伊宁市    654002    0999
奎屯市    654003    0999
霍尔果斯市    654004    0999
伊宁县    654021    0999
察布查尔锡伯自治县    654022    0999
霍城县    654023    0999
巩留县    654024    0999
新源县    654025    0999
昭苏县    654026    0999
特克斯县    654027    0999
尼勒克县    654028    0999
塔城地区    654200    0901
塔城市    654201    0901
乌苏市    654202    0901
沙湾市    654203    0901
额敏县    654221    0901
托里县    654224    0901
裕民县    654225    0901
和布克赛尔蒙古自治县    654226    0901
阿勒泰地区    654300    0906
阿勒泰市    654301    0906
布尔津县    654321    0906
富蕴县    654322    0906
福海县    654323    0906
哈巴河县    654324    0906
青河县    654325    0906
吉木乃县    654326    0906
石河子市    659001    0993
阿拉尔市    659002    1997
图木舒克市    659003    1998
五家渠市    659004    1994
北屯市    659005    1906
铁门关市    659006    1996
双河市    659007    1909
可克达拉市    659008    1999
昆玉市    659009    1903
胡杨河市    659010    0992
新星市    659011    2940
台湾省    710000    1886
香港特别行政区    810000    1852
中西区    810001    1852
湾仔区    810002    1852
东区    810003    1852
南区    810004    1852
油尖旺区    810005    1852
深水埗区    810006    1852
九龙城区    810007    1852
黄大仙区    810008    1852
观塘区    810009    1852
荃湾区    810010    1852
屯门区    810011    1852
元朗区    810012    1852
北区    810013    1852
大埔区    810014    1852
西贡区    810015    1852
沙田区    810016    1852
葵青区    810017    1852
离岛区    810018    1852
澳门特别行政区    820000    1853
花地玛堂区    820001    1853
花王堂区    820002    1853
望德堂区    820003    1853
大堂区    820004    1853
风顺堂区    820005    1853
嘉模堂区    820006    1853
路凼填海区    820007    1853
圣方济各堂区    820008    1853
